"Gene","KO1","KO2","KO3","KOGFP1","KOGFP2","KOGFP3","RE1","RE2","RE3","WT1","WT2","WT3","RND1","RND2","RND3"
"RNGTT",22.525396785838,22.2594214603275,22.3136035535001,22.5641071484626,22.4175968234236,22.4453900104248,18.9335465903079,22.1473012077481,22.1868804556838,22.3905715126993,18.8419481881835,18.9180392136212,23.9687044929474,22.7345665752445,27.0017987626113
"RNH1",24.0780675561839,27.1079729700219,27.1348688683571,23.9588333140479,27.0897052486675,27.0211529136172,27.3129920422433,26.5284648567877,27.2674991679779,27.3622710243061,27.175438639944,27.3372693237184,23.2074509538409,19.8446705227818,20.2930629590816
"RNLS",NA,18.5142478825709,18.554982235798,15.2739048460149,18.0952064119219,8.25266543245025,18.6780946066439,18.5620635074923,15.3432898322913,18.7982028148607,18.7781445232218,19.2566901393571,23.3467597525232,NA,23.8271554356286
"RNMT",23.2901468446996,19.8781108001944,23.2057658111319,23.3799852379764,23.2318823948871,23.2438641646632,23.2141259499266,23.2513965922522,23.2563944347073,23.3339255245837,23.2291076291032,19.9392032722091,25.0357228676709,19.5384750383997,21.2298714454995
"RNPC3",20.9708810589891,20.8098630975662,20.7511901607837,21.1875073318451,17.6437012044438,20.949370782101,21.0587970453255,20.6463969828959,20.940049721346,20.8828766003862,20.5664340888253,20.670416805765,19.2582370655976,20.650669630334,27.6268728604801
"RNPEP",25.8382217499299,25.8075971761343,25.9304330822699,25.5378006852492,25.8528567620599,25.4649162446729,25.630760343808,25.4935212957234,25.8317844361751,25.7489340115911,25.8279071254903,26.021395555968,16.8905255423091,20.3108756750318,19.3201901613246
"RNPS1",26.145313976062,22.3316400067474,25.7066651624999,26.5135933538366,25.8396776794228,26.1997114861528,26.1859268929503,25.9559169966271,26.1549795150941,22.8515086804792,25.801613419057,25.9713088600813,NA,21.3867824082504,25.4452418826078
"RO60",24.2888021606426,24.0970855817464,24.2311178844049,21.0655844280615,24.3250151803004,24.1370511697378,24.1055341058881,23.8728390526305,24.273437786478,24.3394630112535,24.2100632266349,24.3371744118914,21.2391416482319,21.8773976035978,25.1389257366055
"ROBO1",16.247093065796,19.4953983363856,19.5838705710446,19.9312121796331,19.733506939344,19.8906724832441,19.255498889061,19.4411103804567,19.0388305966569,19.255252221127,19.4653053295253,19.3746425982946,20.9706304386909,23.708277204222,22.8088771970088
"ROCK1",22.5434762766804,22.284852898725,22.2670781223298,22.5297405606405,22.3070757056812,22.3119783068912,22.4468813665474,22.4485607356499,22.4606983556045,22.4289387411042,22.3565720587016,22.4214117782927,21.0827156021383,19.8786451857511,21.0787690974748
"ROCK2",24.6711303183149,24.5453121319791,24.6463748428692,24.4814915753731,24.3996389020656,24.3365092157626,24.6735146127305,24.5063600076015,24.6645768928203,24.5334265183885,24.4605793181817,24.4868140354522,24.8027250495299,24.6566465116416,23.2506581121954
"ROGDI",19.5826161262069,13.5255208090951,20.0824713325709,19.6799662536471,20.097249015498,20.0531848022621,20.1210300767396,20.4220113673292,20.0706948677572,19.8923738298621,20.1324419925567,20.2472646305585,20.4037194126588,23.7803615437196,24.139236333613
"ROMO1",21.6807762897274,22.1589264361545,18.6331939174236,21.8382117696124,22.045660023202,22.069692646347,22.2250090969978,22.0112678694212,22.0988092652984,21.9061595529497,21.7565339268291,21.8784682018136,27.8113525754336,25.3732294201735,25.9649748971753
"ROR1",22.1319049898733,18.7155297120344,18.6976361657936,22.1657721845261,22.1183251889518,22.0637219180263,15.9432702927336,22.3197531459157,22.5342195156599,22.3467011931712,22.2845773130341,22.4041452392558,23.2769498988209,23.1701199019477,19.3075388122346
"ROS1",20.4229989261371,NA,NA,23.3725036302667,23.4827613132201,NA,NA,NA,23.678528038477,23.0886572416863,NA,23.2326340589811,20.1387567640543,23.7292827963515,21.5534314932143
"RP2",22.981716384347,22.9242389442462,22.9183226158422,22.9905508371339,23.1455946524038,22.8739864225874,22.5425820316531,22.2548066134978,22.5105596772526,22.3241302677818,22.048861662387,22.3885920261948,25.3235230055901,19.940861272188,19.8561595339567
"RP9",21.8361120115907,21.540591125889,21.5645132966959,21.8717120109301,21.7119009281193,21.681793020224,21.6064897069877,21.509256485145,21.5983446999386,21.7208475210909,21.4876732345439,21.6771311973506,24.4217682877619,18.6794972808894,26.7913794694996
"RPA1",25.0054446588485,24.9563863054887,21.6834465719893,24.9234474566616,25.1072000711938,24.8643856248327,24.7790137900251,24.5317752154405,24.7982359463889,24.9512596323822,21.6781539385048,25.1090681983362,21.2886841806671,23.2905117869678,25.3872815418339
"RPA2",24.5345140092826,21.4535881501895,24.6154660887489,24.5092623455012,24.9447037514042,24.7668618317538,24.2514988079935,24.499822778511,24.317721394707,24.6571039390022,25.0390636619528,24.9670915308549,NA,25.2833376560841,23.6787878417021
"RPA3",22.4733777658557,22.3954902052918,22.6233050546858,22.7968410938276,22.8330802084047,22.1718740439945,22.1568922464062,21.9364053828688,22.4165926737995,22.2641164014706,22.0786593361868,22.4203133834577,17.7224940417363,21.2631258977029,24.1848308607716
"RPAIN",22.3405235759764,21.9203906577359,22.1298492888902,22.5910703013386,22.8450935570137,22.2654350623294,21.5581184446781,21.5580259294227,22.0539460934766,22.3124030027598,22.247350984831,22.14358220016,NA,24.2028464721704,24.9406808276255
"RPAP1",20.9396853786964,20.7547252433325,20.7090013308474,20.887688431217,17.537362505081,17.5149990765869,20.7554540418961,17.6986029388607,20.8392953009932,20.91411281996,20.9673325192399,20.8651495162762,21.6476498952008,23.0781957713492,19.1660306490286
"RPAP2",20.6528108444038,20.4264705432635,17.2640393516641,20.5952010157828,20.5493832828564,17.1127652818853,17.0300312482847,17.063205462295,20.3213181842964,20.6884902260361,17.1640525083978,13.9673163343857,21.8519693529821,22.0409144175105,19.1447179821693
"RPAP3",21.9303655815928,25.03018148863,21.7352080996921,25.2472095697667,25.021397737647,25.0435783366031,21.8232957056389,24.8757120013206,25.1943965873789,21.9038094144479,25.063213939718,25.1282372586751,22.9709366879827,20.624155562037,24.4213821775616
"RPE",25.5470795344574,24.9739400557449,25.0821070439754,25.0891090503408,21.27698822296,24.6111620531666,25.3750803750693,25.0571699163231,25.5847369278407,21.4572711504578,24.5096987241121,24.7475011951755,26.9897549372197,22.838156359558,23.0446715997083
"RPF1",22.8361915831583,22.8013833323275,22.6088596298929,22.7911789888365,22.5337866909431,22.8498691173538,22.8901193360281,23.3519973426568,22.8107089079029,22.5589634230945,22.4822306525569,22.4054468963419,19.5280248005551,17.9469062744564,24.1589152679668
"RPF2",23.1436155175405,22.9673599627083,22.9843094506188,23.2376760596045,23.1349872883246,23.1327510472436,23.0175434795516,23.3438639667782,22.9026711774884,22.8296044847969,22.5880210062273,22.7414824165378,22.6745127661036,23.09821621567,23.7306947405816
"RPGR",20.1740235210834,20.4749585357441,20.4769103169847,20.1154971143525,20.5524139378874,20.3871801246097,20.1238372350974,20.2446669509832,20.7696312573842,20.4128799122085,17.2509182852841,20.4326795197673,18.694507525333,21.5080321759316,24.1336090720483
"RPGRIP1L",16.6178835231757,19.8309669687558,16.4878243358894,19.9280657850054,20.0481981507059,19.8036455529152,20.2511668512946,20.4190065536203,19.9466264693634,13.394596668241,20.0455117195211,19.9373867522473,22.9537426486943,NA,26.543262843158
"RPIA",19.6538282299279,19.5612338639733,22.8248323317243,22.6437738558908,22.7760036371001,22.6081907394444,23.1798309010248,23.0143517034733,23.0114011367359,22.6376817795065,22.5857914482135,22.6959765128254,23.660118010675,22.5896842882289,18.1194224448464
"RPL10",28.1035463370847,27.3648834135382,27.5790938906661,27.9502957962061,27.4565515698918,27.4107276861202,27.6657665381357,26.7696806496211,27.8194006908427,27.7693072404628,27.1734980130705,27.3926511533632,23.4030021384763,20.8473556127226,27.6655886671804
"RPL10A",27.6763531458499,27.2504873300325,27.4501633315454,27.5160007370706,27.4969357744814,27.2536608786452,27.4250717738883,26.9091813276838,27.51010887909,27.366500039601,27.3421916686965,27.3718743988203,21.2890434404772,21.0705317552542,20.8504493572945
"RPL11",28.6368374035656,28.0034423309162,28.0381000200708,28.5458227553255,28.0295572549439,24.7324922249959,28.1780908733245,27.3501584588137,28.2913359732803,28.3901895345081,24.5438695760389,28.0355397542776,19.0020842992435,20.1924963052788,22.7710694842006
"RPL12",28.0857634716444,27.5285786688004,24.3245871775678,27.9336989213503,27.441094015301,27.5538809730917,27.892138127871,27.5967806652698,27.783171591371,24.4587300715726,27.42090336077,27.6362306417882,19.374876042721,23.7185249327964,16.6520186590851
"RPL13",28.6057669084308,28.2191737330276,28.440166824427,28.5103003555313,28.4385593053632,28.2219766286847,28.4114440197976,24.7907658405085,28.4506400832654,28.3074412075541,28.2004214845616,28.1932551024189,23.949010478741,22.3976662778055,20.3217993085303
"RPL13A",27.6295319483439,27.4843713798381,24.1950663665116,27.3945181041587,27.3440340556495,27.3019777488846,27.53600162626,26.6081046099536,27.447503508325,27.3930392253525,27.2024317129172,27.3096772828056,19.9003612314509,NA,19.2621912151788
"RPL14",28.8997214383092,27.9241801313296,27.9685064813538,28.8477880226845,27.8722519717481,28.213963488654,28.4647594224061,27.2716011951552,28.4214878521144,28.6092930269867,28.0112603237084,24.6426847463516,21.7538720650672,NA,19.6066184721901
"RPL15",27.454455939123,27.4681950833076,27.5680610721013,27.2783383481645,27.4985442218395,27.3045368121704,27.6079788547654,26.597592523486,27.4943064780132,27.2855067364298,27.3304849041253,27.1675981785993,24.4035445481834,20.6825403105909,24.0050792410704
"RPL17",27.82289495382,27.4783533262133,27.5480691729853,27.8242836733917,27.3883432824391,24.2872017103878,27.7081876826229,27.404461180892,27.7222396983972,24.4068913735443,27.4792662478436,27.4855807111888,23.8759690272914,25.100955946478,20.8381328866015
"RPL18",28.9165296727759,28.6944829797156,28.8143139394259,28.7305874280258,28.7378391240623,28.6516742538182,28.8064880994744,28.1778206728895,28.7636319260533,28.5718146372843,28.497222118391,28.5361144153438,22.0382147112896,23.0100243580448,19.2297717190491
"RPL18A",28.3622123887641,27.2227069740224,27.3395768091194,28.3217822075274,27.2221656136727,27.849870005971,27.928788524207,23.4302182294558,27.8694125799726,28.1096776354565,27.3204517802365,27.3376082751606,21.164512925944,22.6149176122748,17.4101697546847
"RPL19",27.7657975106583,27.2548176760905,27.4234842852746,27.6781596485303,27.24087402701,23.9106451090994,27.3801248409877,26.8804975365602,27.6329481398429,23.9860190784346,27.0020164947772,27.2191891582327,22.9603643624241,19.5286811165242,NA
"RPL21",23.3695177417241,26.2791962445485,26.3359268322863,26.44257049436,26.2190442443706,26.1001524635185,26.3764145872263,25.879681256677,26.5128975943587,26.2547877672568,25.9773886997907,26.0421826880005,18.8027593097361,21.0122528353114,21.8749082009737
"RPL22",27.2290955972636,27.4296942808204,27.421858372229,27.0623465358418,27.5349436854813,27.2085415043928,27.3541246766523,27.0083672600274,27.1817278090096,27.000753560126,27.1315180616427,27.2977920736216,19.880590951085,22.0412674453448,21.1775478889618
"RPL22L1",24.0515119979492,24.1732093391324,24.1887804113455,22.8712713271088,23.2667265018657,23.0607059903831,24.2885675990903,20.827728796306,24.2128481916939,23.4989950043205,20.2715804299503,23.655602344635,23.7868649488634,21.212517165013,21.4250299189042
"RPL23",23.7188963385279,27.0988999701951,27.1981494363706,27.0301660463451,27.2133110082358,27.0651866410086,27.0905412913728,26.8516998192906,27.1024213761176,26.8279289972753,26.8970478244691,27.0326743913625,20.4047995921489,21.0444241378361,NA
"RPL23A",28.0783315293395,27.9034465138747,24.6243582927303,24.7252759114527,28.0124446880776,27.9284567602089,28.04129119891,27.8876412218981,28.0211634636727,28.0360599331116,27.9137319449774,27.8952010689387,18.8818518288405,24.9983741060894,23.114149800469
"RPL24",28.1004763727367,27.6620943005695,27.5720832534522,28.0579196444172,27.5739465091717,27.5405884064536,27.8759767174495,27.116191066447,27.8275398515984,27.8384955624672,27.5156136827412,27.5249465593292,22.398698293919,22.5543089685065,21.8555057386805
"RPL26",28.3769724308911,27.9533260987163,27.9873199888825,28.3469081223881,27.877961673453,28.0219609823062,28.2398921347821,27.6852640332786,28.187117525259,28.210011039401,27.8216223769045,27.9520073086122,20.5483722752907,19.6311752790549,21.824607642348
"RPL26L1",24.0448171554972,23.7723622004316,23.8678928264372,23.8523939676865,23.5403164370281,23.8512254759061,24.1101320820711,23.6753376076993,24.0044823786507,24.0269376557843,20.4722138623161,23.9164056992804,24.4551696030698,21.7469656995721,22.7423476801814
"RPL27",27.0450875326645,27.260296518647,27.2237096215492,23.3872357488128,23.9149309706113,23.5777119827378,27.2720663393257,27.1674106036998,26.9978159846052,26.8940676661765,27.0415538513349,27.0107352958393,18.5362889597324,NA,23.5925647068651
"RPL27A",28.6051490085881,27.7754493941354,27.907414858245,28.2776313887224,27.8745091111455,27.7523506054074,24.7880957397829,27.2939170477585,28.2850019685372,27.9529009159985,27.4145734208281,27.7258157409688,19.892830345158,20.0319313432566,21.7429158762563
"RPL28",26.7096643124632,25.9524426196909,26.095911739491,26.4939557443191,26.0566574963736,26.0194529766019,26.4056095533913,22.238468884011,26.2743032849021,26.3043712375112,25.8172443238725,25.9223093233345,25.9674173328241,15.7626415675821,24.5292514539346
"RPL29",28.5503280041805,27.6640444765297,27.5070234680307,28.7472370550354,27.1913065894091,28.2646965730352,28.299436139978,27.5737805062564,28.2799136814311,28.452523118113,24.2141628663905,27.6748467399537,21.8541382729742,24.2117916237165,21.2634927241184
"RPL3",27.1341161942145,26.9910190852935,27.0826179155153,26.9515091157643,27.0008056964319,26.8935953767855,27.1964585561474,26.705265171883,27.0345447534311,26.9966815109535,26.8834460839155,26.8967303295134,22.3738870936274,22.5639405620569,23.9215769291249
"RPL30",27.7107555620583,27.7651811357859,27.7091456049839,24.1602559108844,27.7409934388463,24.1716857932047,27.8015624747966,27.1534606590678,27.6786998423599,27.5239599064086,24.1032659545674,27.6286003236072,25.8544104192164,21.3614571135376,21.2544929338738
"RPL31",28.050223986099,27.5138871418582,27.5747811807971,24.9007517146149,27.399669294509,27.5018233541098,27.7225602196814,23.733438772573,27.7867382916924,27.6973511448992,27.2165673042969,27.3777664698079,22.6345782114384,20.5478472123719,19.49712090396
"RPL32",26.1118599527182,25.960018795939,26.1828808478821,25.9632949774874,26.2347077782338,22.6822151603744,26.0419291189052,25.5870474296572,26.3428567592077,25.8144622101666,25.8909830600798,25.9142335598932,21.2220997263135,17.3818724271618,21.2700825525073
"RPL34",27.0559084199718,25.8611709583107,25.8988301788,27.2441352403001,25.7815446174212,22.9646759495526,23.1813360914955,21.920279065339,26.6089646305,26.7154276448961,22.5123370766095,25.8716342336261,19.2946701037819,23.4577753821982,21.2656282081966
"RPL35",26.8689234261549,26.8985220941057,26.9816578273319,26.693516960267,26.9416353754305,26.754519985759,26.9237697336265,26.7678051178903,26.7794311812701,26.5912679601319,26.7629584513719,26.8217925780212,19.5480279007476,25.7279073448827,20.6662396087949
"RPL35A",27.6887629656531,27.415480995859,27.5480467726138,27.4842843394772,27.4509987339894,27.3720033684487,27.6464876408383,26.9105084573211,27.429138839757,27.4313971758462,27.1992075939233,27.4404013860765,23.677431041428,22.2099316398175,13.6790401863931
"RPL36",27.7703888960825,27.2231833891574,27.3455868024409,27.6756997003996,27.3121970422622,27.2515853064705,24.2072493381702,26.8893555571441,27.6070428500669,24.0761348845737,27.1796046225037,27.1979458324591,25.4103475061332,25.7191741510382,23.3853661003496
"RPL36A",27.0015079079979,26.7399614075262,26.7032937631987,23.4740847950585,26.4862137770946,23.3098315837055,27.0113057307056,25.8462643453087,26.8450234508728,26.8476696222797,23.2878183235764,26.6271721981082,21.5456441948646,18.3749545564482,21.9594529861103
